Id,Widespread mask usage (over 75%),Confirmed case isolation,Contact isolation,Gatherings limited to,Some businesses suspended,Many businesses suspended,Schools and universities closed,Social distancing advised,Staying home advised,Test number (order of magnitude),General curfew,Country,Date
9710,0,0,0,0,0,0,0,0,0,0,0,US: S Carolina,2020-03-10
9711,0,0,0,0,0,0,0,0,0,10000,0,Mexico,2020-03-10
9712,0,1,0,0,0,0,0,0,0,0,0,Egypt,2020-03-10
9713,0,1,0,0,1,0,1,0,0,0,1,Palestine,2020-03-10
9714,0,0,0,0,0,0,0,0,0,0,0,Malaysia,2020-03-10
9715,0,0,0,0,0,0,0,0,0,0,0,US:Georgia,2020-03-10
9716,0,1,0,0,0,0,0,0,0,0,0,US:Maryland,2020-03-10
9717,0,1,0,0,0,0,0,0,0,0,0,US: Indiana,2020-03-10
9718,0,0,0,0,0,0,0,0,0,0,0,US:Delaware,2020-03-10
9719,0,1,0,0,0,0,0,0,0,0,0,US: Illinois,2020-03-10
9720,0,1,0,0,0,0,0,0,0,0,0,US: Wisconsin,2020-03-10
9721,0,1,0,0,0,0,0,0,0,0,0,US: Virginia,2020-03-10
9722,0,0,0,0,0,0,0,0,0,0,0,US: Michigan,2020-03-10
9723,0,1,0,0,1,1,0,0,0,0,0,Nepal,2020-03-10
9724,0,1,0,0,0,0,0,0,0,0,0,Afghanistan,2020-03-10
9725,0,1,0,100,0,1,1,0,0,0,1,Iraq,2020-03-10
9726,0,0,0,0,0,0,0,0,0,0,0,Faroe Islands,2020-03-10
9727,0,0,0,0,0,0,0,0,0,0,0,Philippines,2020-03-10
9728,0,0,0,0,0,0,0,0,0,0,0,Kuwait,2020-03-10
9729,0,1,0,0,0,0,0,0,0,0,0,South Africa,2020-03-10
9730,0,0,0,0,0,0,0,0,0,0,0,Armenia,2020-03-10
9731,0,0,0,0,0,0,0,0,0,0,0,Pakistan,2020-03-10
9732,0,0,0,0,0,0,0,0,0,0,0,Brazil,2020-03-10
9733,0,0,0,0,0,0,0,0,0,0,0,Costa Rica,2020-03-10
9734,0,0,0,0,0,0,0,0,0,0,0,Panama,2020-03-10
9735,0,0,0,0,0,0,0,0,0,0,0,India,2020-03-10
9736,0,0,0,0,0,0,0,0,0,0,0,Bahrain,2020-03-10
9737,0,0,0,0,0,0,0,0,0,0,0,United Arab Emirates,2020-03-10
9738,0,0,0,0,0,0,0,0,0,0,0,Kyrgyzstan,2020-03-10
9739,0,0,0,0,0,0,0,0,0,0,0,Indonesia,2020-03-10
9740,0,0,0,0,0,0,0,0,0,0,0,Namibia,2020-03-10
9741,0,0,0,0,0,0,0,0,0,0,0,Uganda,2020-03-10
9742,0,0,0,0,0,0,0,0,0,0,0,US:Alabama,2020-03-10
9743,0,0,0,0,0,0,0,0,0,0,0,US:Alaska,2020-03-10
9744,0,1,0,100,0,0,1,0,0,0,0,Austria,2020-03-11
9745,0,0,0,0,1,0,0,1,0,0,0,Germany,2020-03-11
9746,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,2020-03-11
9747,0,0,0,0,0,0,1,0,0,0,0,Vietnam,2020-03-11
9748,0,1,1,0,1,1,1,0,0,0,1,South Korea,2020-03-11
9749,0,1,1,10,1,0,1,0,0,0,1,Singapore,2020-03-11
9750,0,1,0,0,0,0,0,0,0,0,0,Israel,2020-03-11
9751,0,1,1,0,0,0,0,0,0,10000,0,Japan,2020-03-11
9752,0,1,0,500,0,0,0,0,0,0,0,Sweden,2020-03-11
9753,0,1,0,0,0,0,0,0,0,0,0,San Marino,2020-03-11
9754,0,1,1,100,0,0,0,0,0,0,0,Slovenia,2020-03-11
9755,0,1,0,0,0,0,1,0,0,0,0,US:New Jersey,2020-03-11
9756,0,0,0,0,0,0,0,0,0,0,0,Canada,2020-03-11
9757,0,0,0,0,0,0,0,0,0,0,0,Taiwan,2020-03-11
9758,0,0,0,0,0,0,0,0,0,0,0,Macau,2020-03-11
9759,0,1,0,0,1,0,1,0,0,10000,0,Hong Kong,2020-03-11
9760,0,1,1,10,0,1,1,1,0,1000000,2,China,2020-03-11
9761,0,0,0,0,0,0,1,0,0,0,0,United States,2020-03-11
9762,0,0,0,0,0,0,0,0,0,0,0,European Union,2020-03-11
9763,0,1,0,0,0,0,0,0,0,0,0,Thailand,2020-03-11
9764,0,0,0,100,0,1,1,0,0,0,2,Italy,2020-03-11
9765,0,1,0,100,1,0,1,0,0,0,0,Czechia,2020-03-11
9766,0,0,0,0,0,0,0,0,0,0,0,Australia,2020-03-11
9767,0,0,0,0,0,0,0,0,0,0,0,Trinidad and Tobago,2020-03-11
9768,0,0,0,0,0,0,0,0,0,0,0,Qatar,2020-03-11
9769,0,0,0,0,1,1,0,0,0,0,0,North Korea,2020-03-11
9770,0,0,0,0,0,0,0,0,0,0,0,New Zealand,2020-03-11
9771,0,0,0,0,0,0,0,0,0,0,0,Colombia,2020-03-11
9772,0,1,0,100,1,0,1,0,0,0,0,Romania,2020-03-11
9773,0,0,0,0,1,0,0,0,0,0,0,France,2020-03-11
9774,0,1,0,0,0,0,0,0,0,0,0,Portugal,2020-03-11
9775,0,1,0,0,0,0,1,0,0,0,1,Spain,2020-03-11
9776,0,1,1,0,1,0,0,0,0,0,0,Belgium,2020-03-11
9777,0,0,0,0,0,0,0,0,0,0,0,Luxembourg,2020-03-11
9778,0,0,0,500,1,1,1,0,0,0,0,Albania,2020-03-11
9779,0,0,0,0,0,0,0,0,0,0,0,Andorra,2020-03-11
9780,0,1,0,0,0,0,1,0,0,0,0,Azerbaijan,2020-03-11
9781,0,1,0,0,0,0,0,0,0,0,0,Belarus,2020-03-11
9782,0,1,0,500,1,0,1,0,0,0,0,Bosnia and Herzegovina,2020-03-11
9783,0,1,0,10,0,1,0,0,0,0,0,Bulgaria,2020-03-11
9784,0,1,0,100,1,0,0,0,0,0,0,Denmark,2020-03-11
9785,0,1,0,0,0,0,0,0,0,0,0,Estonia,2020-03-11
9786,0,1,0,0,0,0,0,0,0,0,0,Cyprus,2020-03-11
9787,0,1,0,0,0,0,0,0,0,0,0,Croatia,2020-03-11
9788,0,1,0,0,0,1,0,0,0,0,0,Finland,2020-03-11
9789,0,1,0,0,0,0,1,0,0,0,0,Georgia,2020-03-11
9790,0,0,0,100,1,0,1,0,0,0,0,Hungary,2020-03-11
9791,0,1,0,0,0,0,0,0,0,0,0,Latvia,2020-03-11
9792,0,1,0,0,0,0,0,0,0,0,0,Lithuania,2020-03-11
9793,0,1,0,0,1,0,1,0,0,0,0,Greece,2020-03-11
9794,0,1,0,0,0,0,1,0,0,0,0,Moldova,2020-03-11
9795,0,1,0,0,0,0,0,0,0,0,0,Malta,2020-03-11
9796,0,1,0,0,0,0,0,0,0,0,0,Monaco,2020-03-11
9797,0,1,0,0,0,0,0,0,0,10000,0,Netherlands,2020-03-11
9798,0,1,0,0,0,0,0,0,0,0,0,Iceland,2020-03-11
9799,0,1,0,0,0,0,0,0,0,0,0,Guernsey,2020-03-11
9800,0,1,0,0,0,0,1,0,0,0,0,Macedonia,2020-03-11
9801,0,1,1,0,1,0,1,0,0,0,0,Ireland,2020-03-11
9802,0,0,0,0,1,0,0,0,0,0,2,Vatican City,2020-03-11
9803,0,1,0,0,0,0,0,0,0,0,0,Jersey,2020-03-11
9804,0,0,0,0,0,0,0,0,0,0,0,Kosovo,2020-03-11
9805,0,0,0,0,0,0,0,0,0,0,0,Kazakhstan,2020-03-11
9806,0,1,0,0,0,0,0,0,0,0,0,Poland,2020-03-11
9807,0,0,0,0,0,0,0,0,0,10000,0,Turkey,2020-03-11
9808,0,0,0,0,0,0,1,0,0,0,0,US: Florida,2020-03-11
9809,0,0,0,0,0,0,0,0,0,0,0,Ukraine,2020-03-11
9810,0,1,0,0,0,0,0,0,0,0,0,Slovakia,2020-03-11
9811,0,0,0,0,0,0,0,0,0,0,0,Serbia,2020-03-11
9812,0,1,0,0,0,0,0,0,0,10000,0,Switzerland,2020-03-11
9813,0,1,0,0,0,0,0,0,0,0,0,Norway,2020-03-11
9814,0,0,0,0,0,0,0,0,0,0,0,Montenegro,2020-03-11
9815,0,0,0,0,0,0,1,0,0,0,0,Iran,2020-03-11
9816,0,0,0,0,0,0,0,0,0,0,0,Liechtenstein,2020-03-11
9817,0,1,0,0,0,0,0,0,0,0,0,Russia,2020-03-11
9818,0,0,0,0,0,0,0,0,0,0,0,US:N Carolina,2020-03-11
9819,0,0,0,0,0,0,0,0,0,0,0,US: Arizona,2020-03-11
9820,0,0,0,10,0,0,1,0,0,0,0,US: Oregon,2020-03-11
9821,0,1,0,0,0,0,0,0,0,0,2,US:California,2020-03-11
9822,0,0,0,0,0,0,0,0,0,0,0,US: Nevada,2020-03-11
9823,0,0,0,0,0,0,0,0,0,0,0,US:Idaho,2020-03-11
9824,0,0,0,0,0,0,0,0,0,0,0,US:Utah,2020-03-11
9825,0,0,0,500,0,0,0,0,0,0,0,US:Washington,2020-03-11
9826,0,0,0,0,0,0,0,0,0,0,0,US: S Carolina,2020-03-11
9827,0,1,1,0,0,0,0,0,0,10000,0,Mexico,2020-03-11
9828,0,1,0,0,0,0,0,0,0,0,0,Egypt,2020-03-11
9829,0,1,0,0,1,0,1,0,0,0,1,Palestine,2020-03-11
9830,0,0,0,0,0,0,0,0,0,0,0,Malaysia,2020-03-11
9831,0,0,0,0,0,0,0,0,0,0,0,US:Georgia,2020-03-11
9832,0,1,0,0,0,0,0,0,0,0,0,US:Maryland,2020-03-11
9833,0,1,0,0,0,0,0,0,0,0,0,US: Indiana,2020-03-11
9834,0,1,0,0,0,0,0,0,0,0,0,US:Delaware,2020-03-11
9835,0,1,0,0,0,0,0,0,0,0,0,US: Illinois,2020-03-11
9836,0,1,0,0,0,0,0,0,0,0,0,US: Wisconsin,2020-03-11
9837,0,1,0,100,0,0,0,0,0,0,0,US: Virginia,2020-03-11
9838,0,0,0,0,0,0,0,0,0,0,0,US: Michigan,2020-03-11
9839,0,1,0,0,1,1,0,0,0,0,0,Nepal,2020-03-11
9840,0,1,0,0,0,0,0,0,0,0,0,Afghanistan,2020-03-11
9841,0,1,0,100,0,1,1,0,0,0,1,Iraq,2020-03-11
9842,0,0,0,0,0,0,0,0,0,0,0,Faroe Islands,2020-03-11
9843,0,0,0,0,0,0,0,0,0,0,0,Philippines,2020-03-11
9844,0,0,0,0,0,0,0,0,0,0,0,Kuwait,2020-03-11
9845,0,1,0,0,0,0,0,0,0,0,0,South Africa,2020-03-11
9846,0,0,0,0,0,0,0,0,0,0,0,Armenia,2020-03-11
9847,0,0,0,0,0,0,0,0,0,0,0,Pakistan,2020-03-11
9848,0,0,0,0,0,0,0,0,0,0,0,Brazil,2020-03-11
9849,0,0,0,0,0,0,0,0,0,0,0,Costa Rica,2020-03-11
9850,0,0,0,0,0,0,0,0,0,0,0,Panama,2020-03-11
9851,0,0,0,0,0,0,0,0,0,0,0,India,2020-03-11
9852,0,0,0,0,0,0,0,0,0,0,0,Bahrain,2020-03-11
9853,0,0,0,0,0,0,0,0,0,0,0,United Arab Emirates,2020-03-11
9854,0,0,0,0,0,0,0,0,0,0,0,Kyrgyzstan,2020-03-11
9855,0,0,0,0,0,0,0,0,0,0,0,Indonesia,2020-03-11
9856,0,0,0,0,0,0,0,0,0,0,0,Namibia,2020-03-11
9857,0,0,0,0,0,0,0,0,0,0,0,Uganda,2020-03-11
9858,0,0,0,0,0,0,0,0,0,0,0,US:Alabama,2020-03-11
9859,0,0,0,0,0,0,0,0,0,0,0,US:Alaska,2020-03-11
9860,0,1,0,100,0,0,1,0,0,0,0,Austria,2020-03-12
9861,0,0,0,0,1,0,0,1,0,0,0,Germany,2020-03-12
9862,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,2020-03-12
9863,0,0,0,0,0,0,1,0,0,0,0,Vietnam,2020-03-12
9864,0,1,1,0,1,1,1,0,0,0,1,South Korea,2020-03-12
9865,0,1,1,10,1,0,1,0,0,0,1,Singapore,2020-03-12
9866,0,1,0,0,0,0,0,0,0,0,0,Israel,2020-03-12
9867,0,1,1,0,0,0,0,0,0,10000,0,Japan,2020-03-12
9868,0,1,0,500,0,0,0,0,0,0,0,Sweden,2020-03-12
9869,0,1,0,0,0,0,0,0,0,0,0,San Marino,2020-03-12
9870,0,1,1,100,0,0,0,0,0,0,0,Slovenia,2020-03-12
9871,0,1,0,0,0,0,1,0,0,0,0,US:New Jersey,2020-03-12
9872,0,0,0,0,0,0,0,1,0,0,0,Canada,2020-03-12
9873,0,0,0,0,0,0,0,0,0,0,0,Taiwan,2020-03-12
9874,0,0,0,0,0,0,0,0,0,0,0,Macau,2020-03-12
9875,0,1,0,0,1,0,1,0,0,10000,0,Hong Kong,2020-03-12
9876,0,1,1,10,0,1,1,1,0,1000000,2,China,2020-03-12
9877,0,0,0,0,0,0,1,0,0,0,0,United States,2020-03-12
9878,0,0,0,0,0,0,0,0,0,0,0,European Union,2020-03-12
9879,0,1,0,0,0,0,0,0,0,0,0,Thailand,2020-03-12
9880,0,0,0,100,0,1,1,0,0,0,2,Italy,2020-03-12
9881,0,1,0,100,1,0,1,0,0,0,0,Czechia,2020-03-12
9882,0,0,0,0,0,0,0,0,0,0,0,Australia,2020-03-12
9883,0,0,0,0,0,0,0,0,0,0,0,Trinidad and Tobago,2020-03-12
9884,0,0,0,0,0,0,0,0,0,0,0,Qatar,2020-03-12
9885,0,0,0,0,1,1,0,0,0,0,0,North Korea,2020-03-12
9886,0,0,0,0,0,0,0,0,0,0,0,New Zealand,2020-03-12
9887,0,0,0,0,0,0,0,0,0,0,0,Colombia,2020-03-12
9888,0,1,0,100,1,0,1,0,0,0,0,Romania,2020-03-12
9889,0,0,0,0,1,0,0,0,0,0,0,France,2020-03-12
9890,0,1,0,0,0,0,0,0,0,0,0,Portugal,2020-03-12
9891,0,1,0,0,0,0,1,0,0,0,1,Spain,2020-03-12
9892,0,1,1,0,1,1,1,0,0,0,0,Belgium,2020-03-12
9893,0,0,0,0,0,0,0,0,0,0,0,Luxembourg,2020-03-12
9894,0,0,0,500,0,1,1,0,0,0,0,Albania,2020-03-12
9895,0,0,0,0,0,0,0,0,0,0,0,Andorra,2020-03-12
9896,0,1,0,0,0,0,1,0,0,0,0,Azerbaijan,2020-03-12
9897,0,1,0,0,0,0,0,0,0,0,0,Belarus,2020-03-12
9898,0,1,0,500,1,1,1,0,0,0,0,Bosnia and Herzegovina,2020-03-12
9899,0,1,0,10,0,1,0,0,0,0,0,Bulgaria,2020-03-12
9900,0,1,0,100,1,0,0,0,0,0,0,Denmark,2020-03-12
9901,0,1,0,0,0,0,0,0,0,0,0,Estonia,2020-03-12
9902,0,1,0,0,0,0,0,0,0,0,0,Cyprus,2020-03-12
9903,0,1,0,0,0,0,0,0,0,0,0,Croatia,2020-03-12
9904,0,1,0,0,0,1,0,0,0,0,0,Finland,2020-03-12
9905,0,1,0,0,0,0,1,0,0,0,0,Georgia,2020-03-12
9906,0,0,0,100,1,0,1,0,0,0,0,Hungary,2020-03-12
9907,0,1,0,0,0,0,0,0,0,0,0,Latvia,2020-03-12
9908,0,1,0,100,0,1,1,0,0,0,0,Lithuania,2020-03-12
9909,0,1,0,0,1,1,1,0,0,0,0,Greece,2020-03-12
9910,0,1,0,0,0,0,1,0,0,0,0,Moldova,2020-03-12
9911,0,1,0,0,0,0,0,0,0,0,0,Malta,2020-03-12
9912,0,1,0,0,0,0,0,0,0,0,0,Monaco,2020-03-12
9913,0,1,0,100,0,0,1,0,0,10000,0,Netherlands,2020-03-12
9914,0,1,0,0,0,0,0,0,0,0,0,Iceland,2020-03-12
9915,0,1,0,0,0,0,0,0,0,0,0,Guernsey,2020-03-12
9916,0,1,0,0,0,0,1,0,0,0,0,Macedonia,2020-03-12
9917,0,1,1,100,1,0,1,0,0,0,0,Ireland,2020-03-12
9918,0,0,0,0,1,0,0,0,0,0,2,Vatican City,2020-03-12
9919,0,1,0,0,0,0,0,0,0,0,0,Jersey,2020-03-12
9920,0,0,0,0,0,0,0,0,0,0,0,Kosovo,2020-03-12
9921,0,0,0,0,0,0,0,0,0,0,0,Kazakhstan,2020-03-12
9922,0,1,0,0,0,0,1,0,0,0,0,Poland,2020-03-12
9923,0,0,0,0,0,0,0,0,0,10000,0,Turkey,2020-03-12
9924,0,0,0,0,1,0,1,0,0,0,0,US: Florida,2020-03-12
9925,0,0,0,0,0,0,1,0,0,0,0,Ukraine,2020-03-12
9926,0,1,0,0,0,0,0,0,0,0,0,Slovakia,2020-03-12
9927,0,0,0,100,0,0,0,0,0,0,0,Serbia,2020-03-12
9928,0,1,0,0,0,0,0,0,0,10000,0,Switzerland,2020-03-12
9929,0,1,0,100,0,1,1,0,0,0,0,Norway,2020-03-12
9930,0,0,0,0,0,0,0,0,0,0,0,Montenegro,2020-03-12
9931,0,0,0,0,0,0,1,0,0,0,0,Iran,2020-03-12
9932,0,0,0,0,0,0,0,0,0,0,0,Liechtenstein,2020-03-12
9933,0,1,0,0,0,0,0,0,0,0,0,Russia,2020-03-12
9934,0,0,0,0,1,0,0,0,0,0,0,US:N Carolina,2020-03-12
9935,0,0,0,0,1,0,1,0,0,0,0,US: Arizona,2020-03-12
9936,0,0,0,10,0,0,1,0,0,0,0,US: Oregon,2020-03-12
9937,0,1,0,100,0,0,0,0,0,0,2,US:California,2020-03-12
9938,0,0,0,0,0,0,0,0,0,0,0,US: Nevada,2020-03-12
9939,0,0,0,0,0,0,0,0,0,0,0,US:Idaho,2020-03-12
9940,0,0,0,0,0,0,0,0,0,0,0,US:Utah,2020-03-12
9941,0,0,0,500,0,0,0,0,0,0,0,US:Washington,2020-03-12
9942,0,0,0,0,1,0,0,0,0,0,0,US: S Carolina,2020-03-12
9943,0,1,1,0,0,0,0,0,0,10000,0,Mexico,2020-03-12
9944,0,1,0,0,0,0,0,0,0,0,0,Egypt,2020-03-12
9945,0,1,0,0,1,0,1,0,0,0,1,Palestine,2020-03-12
9946,0,0,0,0,0,0,0,0,0,0,0,Malaysia,2020-03-12
9947,0,0,0,0,0,0,0,0,0,0,0,US:Georgia,2020-03-12
9948,0,1,0,500,1,0,0,0,0,0,0,US:Maryland,2020-03-12
9949,0,1,0,0,0,0,0,0,0,0,0,US: Indiana,2020-03-12
9950,0,1,0,100,1,0,1,0,0,0,0,US:Delaware,2020-03-12
9951,0,1,0,0,0,0,0,0,0,0,0,US: Illinois,2020-03-12
9952,0,1,0,0,0,0,0,0,0,0,0,US: Wisconsin,2020-03-12
9953,0,1,0,100,1,0,1,0,0,0,0,US: Virginia,2020-03-12
9954,0,0,0,0,0,0,0,0,0,0,0,US: Michigan,2020-03-12
9955,0,1,0,0,1,1,0,0,0,0,0,Nepal,2020-03-12
9956,0,1,0,0,0,0,0,0,0,0,0,Afghanistan,2020-03-12
9957,0,1,0,100,0,1,1,0,0,0,1,Iraq,2020-03-12
9958,0,0,0,0,0,0,0,0,0,0,0,Faroe Islands,2020-03-12
9959,0,0,0,0,0,0,0,0,0,0,0,Philippines,2020-03-12
9960,0,0,0,0,0,0,0,0,0,0,0,Kuwait,2020-03-12
9961,0,1,0,0,0,0,0,0,0,0,0,South Africa,2020-03-12
9962,0,0,0,0,0,0,0,0,0,0,0,Armenia,2020-03-12
9963,0,0,0,0,0,0,0,0,0,0,0,Pakistan,2020-03-12
9964,0,0,0,0,0,0,0,0,0,0,0,Brazil,2020-03-12
9965,0,0,0,0,0,0,0,0,0,0,0,Costa Rica,2020-03-12
9966,0,0,0,0,0,0,0,0,0,0,0,Panama,2020-03-12
9967,0,0,0,0,0,0,0,0,0,0,0,India,2020-03-12
9968,0,0,0,0,0,0,0,0,0,0,0,Bahrain,2020-03-12
9969,0,0,0,0,0,0,0,0,0,0,0,United Arab Emirates,2020-03-12
9970,0,0,0,0,0,0,0,0,0,0,0,Kyrgyzstan,2020-03-12
9971,0,0,0,0,0,0,0,0,0,0,0,Indonesia,2020-03-12
9972,0,0,0,0,0,0,0,0,0,0,0,Namibia,2020-03-12
9973,0,0,0,0,0,0,0,0,0,0,0,Uganda,2020-03-12
9974,0,0,0,0,0,0,0,0,0,0,0,US:Alabama,2020-03-12
9975,0,1,0,0,0,0,0,0,0,0,0,US:Alaska,2020-03-12
9976,0,1,0,100,0,0,1,0,0,0,0,Austria,2020-03-13
9977,0,0,0,0,1,0,1,1,0,0,0,Germany,2020-03-13
9978,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,2020-03-13
9979,0,0,0,0,0,0,1,0,0,0,0,Vietnam,2020-03-13
9980,0,1,1,0,1,1,1,0,0,0,1,South Korea,2020-03-13
9981,0,1,1,10,0,0,1,0,0,0,1,Singapore,2020-03-13
9982,0,1,0,0,0,0,0,0,0,0,0,Israel,2020-03-13
9983,0,1,1,0,0,0,0,0,0,10000,0,Japan,2020-03-13
9984,0,1,0,500,0,0,0,0,0,0,0,Sweden,2020-03-13
9985,0,1,0,0,0,0,0,0,0,0,0,San Marino,2020-03-13
9986,0,1,1,100,0,0,0,0,0,0,0,Slovenia,2020-03-13
9987,0,1,0,0,0,0,1,0,0,0,0,US:New Jersey,2020-03-13
9988,0,0,0,0,0,0,0,1,0,10000,0,Canada,2020-03-13
9989,0,0,0,0,0,0,0,0,0,0,0,Taiwan,2020-03-13
9990,0,0,0,0,0,0,0,0,0,0,0,Macau,2020-03-13
9991,0,1,0,0,1,0,1,0,0,10000,0,Hong Kong,2020-03-13
9992,0,1,1,10,0,1,1,1,0,1000000,2,China,2020-03-13
9993,0,0,0,0,0,0,1,0,0,0,0,United States,2020-03-13
9994,0,0,0,0,0,0,0,0,0,0,0,European Union,2020-03-13
9995,0,1,0,0,0,0,0,0,0,0,0,Thailand,2020-03-13
9996,0,0,0,100,0,1,1,0,0,0,2,Italy,2020-03-13
9997,0,1,0,100,1,0,1,0,0,0,0,Czechia,2020-03-13
9998,0,0,0,0,0,0,0,0,0,0,0,Australia,2020-03-13
9999,0,0,0,0,0,0,0,0,0,0,0,Trinidad and Tobago,2020-03-13
10000,0,0,0,0,0,0,0,0,0,0,0,Qatar,2020-03-13
10001,0,0,0,0,1,1,0,0,0,0,0,North Korea,2020-03-13
10002,0,0,0,0,0,0,0,0,0,0,0,New Zealand,2020-03-13
10003,0,0,0,0,0,0,0,0,0,0,0,Colombia,2020-03-13
10004,0,1,0,100,1,0,1,0,0,0,0,Romania,2020-03-13
10005,0,0,0,0,1,0,0,0,0,0,0,France,2020-03-13
10006,0,1,0,0,0,0,1,0,0,0,0,Portugal,2020-03-13
10007,0,1,0,0,0,0,1,0,0,0,1,Spain,2020-03-13
10008,0,1,1,0,1,1,1,0,0,0,0,Belgium,2020-03-13
10009,0,0,0,100,0,0,0,0,0,0,0,Luxembourg,2020-03-13
10010,0,0,0,500,0,1,1,0,0,0,2,Albania,2020-03-13
10011,0,0,0,0,0,1,0,0,0,0,0,Andorra,2020-03-13
10012,0,1,0,0,0,0,1,0,0,0,0,Azerbaijan,2020-03-13
10013,0,1,0,0,0,0,0,0,0,0,0,Belarus,2020-03-13
10014,0,1,0,500,1,1,1,0,0,0,0,Bosnia and Herzegovina,2020-03-13
10015,0,1,0,10,0,1,1,0,0,0,0,Bulgaria,2020-03-13
10016,0,1,0,100,1,1,1,0,0,0,0,Denmark,2020-03-13
10017,0,1,0,10,1,0,1,0,0,0,0,Estonia,2020-03-13
10018,0,1,0,0,0,0,0,0,0,0,0,Cyprus,2020-03-13
10019,0,1,0,0,0,0,1,0,0,0,0,Croatia,2020-03-13
10020,0,1,0,0,0,1,0,0,0,0,0,Finland,2020-03-13
10021,0,1,0,0,0,0,1,0,0,0,0,Georgia,2020-03-13
10022,0,0,0,100,1,0,1,0,0,0,0,Hungary,2020-03-13
10023,0,1,0,500,0,0,1,0,0,0,0,Latvia,2020-03-13
10024,0,1,0,100,0,1,1,0,0,0,0,Lithuania,2020-03-13
10025,0,1,0,0,1,1,1,0,0,0,0,Greece,2020-03-13
10026,0,1,0,0,0,0,1,0,0,0,0,Moldova,2020-03-13
10027,0,1,0,10,0,0,1,0,0,10000,0,Malta,2020-03-13
10028,0,1,0,0,0,0,0,0,0,0,0,Monaco,2020-03-13
10029,0,1,0,100,0,0,1,0,0,10000,0,Netherlands,2020-03-13
10030,0,1,0,100,0,0,0,0,0,0,0,Iceland,2020-03-13
10031,0,1,0,0,0,0,0,0,0,0,0,Guernsey,2020-03-13
10032,0,1,0,0,0,0,1,0,0,0,0,Macedonia,2020-03-13
10033,0,1,1,100,1,0,1,0,0,0,0,Ireland,2020-03-13
10034,0,0,0,0,1,0,0,0,0,0,2,Vatican City,2020-03-13
10035,0,1,0,0,0,0,0,0,0,0,0,Jersey,2020-03-13
10036,0,1,0,0,0,0,0,0,0,0,0,Kosovo,2020-03-13
10037,0,1,0,0,0,0,0,0,0,0,0,Kazakhstan,2020-03-13
10038,0,1,0,0,0,0,1,0,0,0,0,Poland,2020-03-13
10039,0,0,0,0,0,0,0,0,0,10000,0,Turkey,2020-03-13
10040,0,0,0,0,1,0,1,0,0,0,0,US: Florida,2020-03-13
10041,0,0,0,0,0,0,1,0,0,0,0,Ukraine,2020-03-13
10042,0,1,0,0,0,0,0,0,0,0,0,Slovakia,2020-03-13
10043,0,0,0,100,0,0,0,0,0,0,0,Serbia,2020-03-13
10044,0,1,0,100,0,0,1,0,0,10000,0,Switzerland,2020-03-13
10045,0,1,0,100,0,1,1,0,0,0,0,Norway,2020-03-13
10046,0,0,0,0,0,0,0,0,0,0,0,Montenegro,2020-03-13
10047,0,0,0,0,0,0,1,0,0,0,0,Iran,2020-03-13
10048,0,0,0,0,0,0,0,0,0,0,0,Liechtenstein,2020-03-13
10049,0,1,0,500,0,0,0,0,0,0,0,Russia,2020-03-13
10050,0,0,0,0,1,0,0,0,0,0,0,US:N Carolina,2020-03-13
10051,0,0,0,0,1,0,1,0,0,0,0,US: Arizona,2020-03-13
10052,0,0,0,10,0,0,1,0,0,0,0,US: Oregon,2020-03-13
10053,0,1,0,100,0,0,1,0,0,0,2,US:California,2020-03-13
10054,0,0,0,0,0,0,0,0,0,0,0,US: Nevada,2020-03-13
10055,0,0,0,0,0,0,0,0,0,0,0,US:Idaho,2020-03-13
10056,0,0,0,0,0,0,1,0,0,0,0,US:Utah,2020-03-13
10057,0,0,0,500,0,0,1,0,0,0,0,US:Washington,2020-03-13
10058,0,0,0,0,1,0,1,0,0,0,0,US: S Carolina,2020-03-13
10059,0,1,1,0,1,0,0,0,0,10000,0,Mexico,2020-03-13
10060,0,1,1,0,0,0,0,0,0,0,0,Egypt,2020-03-13
10061,0,1,0,0,1,0,1,0,0,0,1,Palestine,2020-03-13
10062,0,0,0,0,0,0,0,0,0,0,0,Malaysia,2020-03-13
10063,0,0,0,0,0,0,0,0,0,0,0,US:Georgia,2020-03-13
10064,0,1,0,500,1,0,0,0,0,0,0,US:Maryland,2020-03-13
10065,0,1,0,0,0,0,0,0,0,0,0,US: Indiana,2020-03-13
10066,0,1,0,100,1,0,1,0,0,0,0,US:Delaware,2020-03-13
10067,0,1,0,0,0,0,1,0,0,0,0,US: Illinois,2020-03-13
10068,0,1,0,0,0,0,1,0,0,0,0,US: Wisconsin,2020-03-13
10069,0,1,0,100,1,0,1,0,0,0,0,US: Virginia,2020-03-13
10070,0,0,0,0,0,0,0,0,0,0,0,US: Michigan,2020-03-13
10071,0,1,0,0,1,1,0,0,0,0,0,Nepal,2020-03-13
10072,0,1,0,0,0,0,0,0,0,0,0,Afghanistan,2020-03-13
10073,0,1,0,100,0,1,1,0,0,0,1,Iraq,2020-03-13
10074,0,0,0,0,0,0,0,0,0,0,0,Faroe Islands,2020-03-13
10075,0,0,0,0,0,0,0,0,0,0,0,Philippines,2020-03-13
10076,0,0,0,0,0,0,0,0,0,0,0,Kuwait,2020-03-13
